instruction,qubits,duration,error
measure,7,2.18e-06,0.0147705078125
measure,8,2.18e-06,0.0078125
measure,9,2.18e-06,0.00341796875
measure,10,2.18e-06,0.0040283203125
measure,11,2.18e-06,0.0067138671875
measure,12,2.18e-06,0.0015869140625
measure,13,2.18e-06,0.0015869140625
measure,14,2.18e-06,0.0025634765625
measure,15,2.18e-06,0.0035400390625
measure,16,2.18e-06,0.0050048828125
measure,17,2.18e-06,0.001708984375
measure,18,2.18e-06,0.020263671875
measure,19,2.18e-06,0.0030517578125
measure,20,2.18e-06,0.0050048828125
measure,21,2.18e-06,0.0069580078125
measure,22,2.18e-06,0.004638671875
measure,23,2.18e-06,0.0025634765625
measure,24,2.18e-06,0.0023193359375
measure,25,2.18e-06,0.001708984375
measure,26,2.18e-06,0.0093994140625
measure,27,2.18e-06,0.00390625
measure,28,2.18e-06,0.02197265625
measure,29,2.18e-06,0.0045166015625
measure,30,2.18e-06,0.0172119140625
measure,31,2.18e-06,0.0045166015625
measure,32,2.18e-06,0.00634765625
measure,33,2.18e-06,0.00341796875
measure,34,2.18e-06,0.0032958984375
measure,35,2.18e-06,0.0048828125
measure,36,2.18e-06,0.00537109375
measure,37,2.18e-06,0.0059814453125
measure,38,2.18e-06,0.005126953125
measure,39,2.18e-06,0.0057373046875
measure,40,2.18e-06,0.004638671875
measure,41,2.18e-06,0.0059814453125
measure,42,2.18e-06,0.0115966796875
measure,43,2.18e-06,0.0738525390625
measure,44,2.18e-06,0.0048828125
measure,45,2.18e-06,0.0048828125
measure,46,2.18e-06,0.022705078125
measure,47,2.18e-06,0.019287109375
measure,48,2.18e-06,0.0025634765625
measure,49,2.18e-06,0.001708984375
measure,50,2.18e-06,0.0032958984375
measure,51,2.18e-06,0.0069580078125
measure,52,2.18e-06,0.00634765625
measure,53,2.18e-06,0.0025634765625
measure,54,2.18e-06,0.00732421875
measure,55,2.18e-06,0.0035400390625
measure,56,2.18e-06,0.00732421875
measure,57,2.18e-06,0.0068359375
measure,58,2.18e-06,0.00341796875
measure,59,2.18e-06,0.0057373046875
measure,60,2.18e-06,0.00537109375
measure,61,2.18e-06,0.003662109375
measure,62,2.18e-06,0.1563720703125
measure,63,2.18e-06,0.031005859375
measure,64,2.18e-06,0.07275390625
measure,65,2.18e-06,0.0040283203125
measure,66,2.18e-06,0.006591796875
measure,67,2.18e-06,0.00439453125
measure,68,2.18e-06,0.00390625
measure,69,2.18e-06,0.0023193359375
measure,70,2.18e-06,0.0062255859375
measure,71,2.18e-06,0.004638671875
measure,72,2.18e-06,0.00634765625
measure,73,2.18e-06,0.00390625
measure,74,2.18e-06,0.00390625
measure,75,2.18e-06,0.00439453125
measure,76,2.18e-06,0.0052490234375
measure,77,2.18e-06,0.0025634765625
measure,78,2.18e-06,0.003662109375
measure,79,2.18e-06,0.006103515625
measure,80,2.18e-06,0.0089111328125
measure,81,2.18e-06,0.00439453125
measure,82,2.18e-06,0.0050048828125
measure,83,2.18e-06,0.0072021484375
measure,84,2.18e-06,0.00634765625
measure,85,2.18e-06,0.003662109375
measure,86,2.18e-06,0.017822265625
measure,87,2.18e-06,0.0372314453125
measure,88,2.18e-06,0.0037841796875
measure,89,2.18e-06,0.003173828125
measure,90,2.18e-06,0.004638671875
measure,91,2.18e-06,0.0145263671875
measure,92,2.18e-06,0.017822265625
measure,93,2.18e-06,0.0399169921875
measure,94,2.18e-06,0.0115966796875
measure,95,2.18e-06,0.0042724609375
measure,96,2.18e-06,0.005859375
measure,97,2.18e-06,0.0030517578125
measure,98,2.18e-06,0.0040283203125
measure,99,2.18e-06,0.005859375
measure,100,2.18e-06,0.00244140625
measure,101,2.18e-06,0.0118408203125
measure,102,2.18e-06,0.003662109375
measure,103,2.18e-06,0.0029296875
measure,104,2.18e-06,0.005126953125
measure,105,2.18e-06,0.00390625
measure,106,2.18e-06,0.010986328125
measure,107,2.18e-06,0.0025634765625
measure,108,2.18e-06,0.004150390625
measure,109,2.18e-06,0.002685546875
measure,110,2.18e-06,0.0078125
measure,111,2.18e-06,0.0045166015625
measure,112,2.18e-06,0.0064697265625
measure,113,2.18e-06,0.0050048828125
measure,114,2.18e-06,0.0064697265625
measure,115,2.18e-06,0.0059814453125
measure,116,2.18e-06,0.0025634765625
measure,117,2.18e-06,0.00390625
measure,118,2.18e-06,0.0472412109375
measure,119,2.18e-06,0.003173828125
measure,120,2.18e-06,0.004638671875
measure,121,2.18e-06,0.004638671875
measure,122,2.18e-06,0.0057373046875
measure,123,2.18e-06,0.0029296875
measure,124,2.18e-06,0.0032958984375
measure,125,2.18e-06,0.0052490234375
measure,126,2.18e-06,0.00537109375
measure,127,2.18e-06,0.005615234375
measure,128,2.18e-06,0.0135498046875
measure,129,2.18e-06,0.0029296875
measure,130,2.18e-06,0.0029296875
measure,131,2.18e-06,0.007080078125
measure,132,2.18e-06,0.0113525390625
measure,133,2.18e-06,0.0087890625
measure,134,2.18e-06,0.0042724609375
measure,135,2.18e-06,0.00439453125
measure,136,2.18e-06,0.0035400390625
measure,137,2.18e-06,0.0047607421875
measure,138,2.18e-06,0.0062255859375
measure,139,2.18e-06,0.01318359375
measure,140,2.18e-06,0.00732421875
measure,141,2.18e-06,0.0062255859375
measure,142,2.18e-06,0.003173828125
measure,143,2.18e-06,0.0430908203125
measure,144,2.18e-06,0.005615234375
measure,145,2.18e-06,0.0106201171875
measure,146,2.18e-06,0.0045166015625
measure,147,2.18e-06,0.0040283203125
measure,148,2.18e-06,0.0037841796875
measure,149,2.18e-06,0.006103515625
measure,150,2.18e-06,0.0030517578125
measure,151,2.18e-06,0.006103515625
measure,152,2.18e-06,0.0120849609375
measure,153,2.18e-06,0.01416015625
measure,154,2.18e-06,0.0101318359375
measure,155,2.18e-06,0.0042724609375
delay,0,,
delay,1,,
delay,2,,
delay,3,,
delay,4,,
delay,5,,
delay,6,,
delay,7,,
delay,8,,
delay,9,,
delay,10,,
delay,11,,
delay,12,,
delay,13,,
delay,14,,
delay,15,,
delay,16,,
delay,17,,
delay,18,,
delay,19,,
delay,20,,
delay,21,,
delay,22,,
delay,23,,
delay,24,,
delay,25,,
delay,26,,
delay,27,,
delay,28,,
delay,29,,
delay,30,,
delay,31,,
delay,32,,
delay,33,,
delay,34,,
delay,35,,
delay,36,,
delay,37,,
delay,38,,
delay,39,,
delay,40,,
delay,41,,
delay,42,,
delay,43,,
delay,44,,
delay,45,,
delay,46,,
delay,47,,
delay,48,,
delay,49,,
delay,50,,
delay,51,,
delay,52,,
delay,53,,
delay,54,,
delay,55,,
delay,56,,
delay,57,,
delay,58,,
delay,59,,
delay,60,,
delay,61,,
delay,62,,
delay,63,,
delay,64,,
delay,65,,
delay,66,,
delay,67,,
delay,68,,
delay,69,,
delay,70,,
delay,71,,
delay,72,,
delay,73,,
delay,74,,
delay,75,,
delay,76,,
delay,77,,
delay,78,,
delay,79,,
delay,80,,
delay,81,,
delay,82,,
delay,83,,
delay,84,,
delay,85,,
delay,86,,
delay,87,,
delay,88,,
delay,89,,
delay,90,,
delay,91,,
delay,92,,
delay,93,,
delay,94,,
delay,95,,
delay,96,,
delay,97,,
delay,98,,
delay,99,,
delay,100,,
delay,101,,
delay,102,,
delay,103,,
delay,104,,
delay,105,,
delay,106,,
delay,107,,
delay,108,,
delay,109,,
delay,110,,
delay,111,,
delay,112,,
delay,113,,
delay,114,,
delay,115,,
delay,116,,
delay,117,,
delay,118,,
delay,119,,
delay,120,,
delay,121,,
delay,122,,
delay,123,,
delay,124,,
delay,125,,
delay,126,,
delay,127,,
delay,128,,
delay,129,,
delay,130,,
delay,131,,
delay,132,,
delay,133,,
delay,134,,
delay,135,,
delay,136,,
delay,137,,
delay,138,,
delay,139,,
delay,140,,
delay,141,,
delay,142,,
delay,143,,
delay,144,,
delay,145,,
delay,146,,
delay,147,,
delay,148,,
delay,149,,
delay,150,,
delay,151,,
delay,152,,
delay,153,,
delay,154,,
delay,155,,
id,0,3.2e-08,9.507913265480407e-05
id,1,3.2e-08,0.00020294838427007878
id,2,3.2e-08,0.00015687044995860153
id,3,3.2e-08,0.0002544410829725376
id,4,3.2e-08,0.00016509832598280149
id,5,3.2e-08,9.52606940999758e-05
id,6,3.2e-08,0.00011023668513214265
id,7,3.2e-08,0.00019547084150020838
id,8,3.2e-08,9.368274450347446e-05
id,9,3.2e-08,0.00012140762101135283
id,10,3.2e-08,0.00012850898249297475
id,11,3.2e-08,0.00012962332563067758
id,12,3.2e-08,0.0001413176333937481
id,13,3.2e-08,0.0001261214236658562
id,14,3.2e-08,0.00016224523138025457
id,15,3.2e-08,0.00019396253466532517
id,16,3.2e-08,0.00012234597667075238
id,17,3.2e-08,0.00011422437135434228
id,18,3.2e-08,0.00018873565367524898
id,19,3.2e-08,0.00010429215987264969
id,20,3.2e-08,0.00021650769155872853
id,21,3.2e-08,0.0001072828221255786
id,22,3.2e-08,0.0001528970320915517
id,23,3.2e-08,0.0004569887358530038
id,24,3.2e-08,0.00010400063853735993
id,25,3.2e-08,0.00013460220765893128
id,26,3.2e-08,0.00027257542648776595
id,27,3.2e-08,0.00018692664552401805
id,28,3.2e-08,9.693906924391193e-05
id,29,3.2e-08,7.324709469552848e-05
id,30,3.2e-08,0.00011504736890380915
id,31,3.2e-08,0.00016468563337901997
id,32,3.2e-08,0.000269742623363281
id,33,3.2e-08,0.00012499458222226326
id,34,3.2e-08,0.0001245758705951733
id,35,3.2e-08,0.00013596886472884464
id,36,3.2e-08,0.00019051889244702295
id,37,3.2e-08,0.00018356920097418525
id,38,3.2e-08,0.00025902690946985537
id,39,3.2e-08,0.0001318320884597663
id,40,3.2e-08,0.0001281544941044438
id,41,3.2e-08,0.00016927757532869697
id,42,3.2e-08,0.00023433073160507737
id,43,3.2e-08,0.00017533811426281615
id,44,3.2e-08,0.00020897258306009386
id,45,3.2e-08,0.0001946469701795882
id,46,3.2e-08,0.004164339290557219
id,47,3.2e-08,7.598243649897602e-05
id,48,3.2e-08,0.00011016265389284198
id,49,3.2e-08,0.00010813952382550713
id,50,3.2e-08,0.00019512787720948673
id,51,3.2e-08,0.0001724977838607301
id,52,3.2e-08,0.00032665698340887396
id,53,3.2e-08,0.0005229245437860457
id,54,3.2e-08,0.0002715541009884897
id,55,3.2e-08,0.0001644798081317479
id,56,3.2e-08,0.00014075155090851973
id,57,3.2e-08,0.004253191966433971
id,58,3.2e-08,0.00013266737077335085
id,59,3.2e-08,0.0003608783356055081
id,60,3.2e-08,0.00026654229965237375
id,61,3.2e-08,0.00010615486465478066
id,62,3.2e-08,0.019261327248711473
id,63,3.2e-08,0.0005551009301256889
id,64,3.2e-08,0.00019223693768630838
id,65,3.2e-08,0.00015613244634407245
id,66,3.2e-08,9.199013252743222e-05
id,67,3.2e-08,0.00017841635263901636
id,68,3.2e-08,0.00013825938561708333
id,69,3.2e-08,0.00011899926487696885
id,70,3.2e-08,0.0001728547354255179
id,71,3.2e-08,0.00011861396902166515
id,72,3.2e-08,0.00010352805183333094
id,73,3.2e-08,7.801915495099202e-05
id,74,3.2e-08,0.00023105185347839562
id,75,3.2e-08,0.0001166785110504155
id,76,3.2e-08,0.00024007152537391471
id,77,3.2e-08,0.0001335319066721975
id,78,3.2e-08,0.0001580740999956268
id,79,3.2e-08,0.00015356316996149923
id,80,3.2e-08,0.0001096805229587326
id,81,3.2e-08,0.0001739849653391801
id,82,3.2e-08,0.00048432935577460973
id,83,3.2e-08,0.00037251970047956484
id,84,3.2e-08,0.00027905281514982
id,85,3.2e-08,0.00018053995507805125
id,86,3.2e-08,0.00029143455225638963
id,87,3.2e-08,0.0003254594731630363
id,88,3.2e-08,0.00033731426929576756
id,89,3.2e-08,0.0001635736396290732
id,90,3.2e-08,0.00012131630436021999
id,91,3.2e-08,0.0001261145045804531
id,92,3.2e-08,0.00028344074232950736
id,93,3.2e-08,0.0005777468838222394
id,94,3.2e-08,0.00016042283392562426
id,95,3.2e-08,0.0001694633571913127
id,96,3.2e-08,0.0004888143789546983
id,97,3.2e-08,0.00029883714897820183
id,98,3.2e-08,0.00023071337762413125
id,99,3.2e-08,8.608205157307348e-05
id,100,3.2e-08,0.00018228192875855548
id,101,3.2e-08,0.0002285138423394441
id,102,3.2e-08,0.00016483521289006062
id,103,3.2e-08,0.00012075279659660132
id,104,3.2e-08,0.0001631994073325949
id,105,3.2e-08,0.0002232033621489414
id,106,3.2e-08,0.00018257395727350718
id,107,3.2e-08,0.0001868432246661795
id,108,3.2e-08,0.0001107607702712465
id,109,3.2e-08,0.00019446130848193148
id,110,3.2e-08,0.0002662489243959791
id,111,3.2e-08,0.00010880442120877536
id,112,3.2e-08,0.0001588341911267923
id,113,3.2e-08,0.00013065547868035496
id,114,3.2e-08,0.0001930134613860959
id,115,3.2e-08,0.0001961115386743617
id,116,3.2e-08,0.0003180571297144404
id,117,3.2e-08,0.0002979925439063977
id,118,3.2e-08,0.0003265106869909735
id,119,3.2e-08,0.00018622423309863016
id,120,3.2e-08,0.0001914218121735107
id,121,3.2e-08,0.00026510702793641733
id,122,3.2e-08,0.00016680377547781606
id,123,3.2e-08,0.00015801817181718
id,124,3.2e-08,0.00025712394138551674
id,125,3.2e-08,0.0003431470412209032
id,126,3.2e-08,0.0001895953583488021
id,127,3.2e-08,0.00011111249777240633
id,128,3.2e-08,0.00035189597406242405
id,129,3.2e-08,0.00036367023692877566
id,130,3.2e-08,0.00013977356489374129
id,131,3.2e-08,0.00033609729228113695
id,132,3.2e-08,0.00015014261192823774
id,133,3.2e-08,0.00018290238679039204
id,134,3.2e-08,0.00019713800140684217
id,135,3.2e-08,0.00040972536508658976
id,136,3.2e-08,0.00011410762828851538
id,137,3.2e-08,0.00015100132784229175
id,138,3.2e-08,0.0001565410105080037
id,139,3.2e-08,0.00015368173397300997
id,140,3.2e-08,0.00015642271776092313
id,141,3.2e-08,0.00028223042686505574
id,142,3.2e-08,0.00023217759690897914
id,143,3.2e-08,0.000977479406728225
id,144,3.2e-08,0.00035497038236283516
id,145,3.2e-08,0.00018321316558846435
id,146,3.2e-08,0.0001224929704893818
id,147,3.2e-08,0.00015526703511191585
id,148,3.2e-08,0.00016480439774120215
id,149,3.2e-08,0.00015996407151957638
id,150,3.2e-08,0.0002591082516212321
id,151,3.2e-08,0.00014461270985481552
id,152,3.2e-08,0.00015012051783610153
id,153,3.2e-08,7.478074210476062e-05
id,154,3.2e-08,0.00025608303735280254
id,155,3.2e-08,0.0001153833479739656
if_else,,,
x,0,3.2e-08,9.507913265480407e-05
x,1,3.2e-08,0.00020294838427007878
x,2,3.2e-08,0.00015687044995860153
x,3,3.2e-08,0.0002544410829725376
x,4,3.2e-08,0.00016509832598280149
x,5,3.2e-08,9.52606940999758e-05
x,6,3.2e-08,0.00011023668513214265
x,7,3.2e-08,0.00019547084150020838
x,8,3.2e-08,9.368274450347446e-05
x,9,3.2e-08,0.00012140762101135283
x,10,3.2e-08,0.00012850898249297475
x,11,3.2e-08,0.00012962332563067758
x,12,3.2e-08,0.0001413176333937481
x,13,3.2e-08,0.0001261214236658562
x,14,3.2e-08,0.00016224523138025457
x,15,3.2e-08,0.00019396253466532517
x,16,3.2e-08,0.00012234597667075238
x,17,3.2e-08,0.00011422437135434228
x,18,3.2e-08,0.00018873565367524898
x,19,3.2e-08,0.00010429215987264969
x,20,3.2e-08,0.00021650769155872853
x,21,3.2e-08,0.0001072828221255786
x,22,3.2e-08,0.0001528970320915517
x,23,3.2e-08,0.0004569887358530038
x,24,3.2e-08,0.00010400063853735993
x,25,3.2e-08,0.00013460220765893128
x,26,3.2e-08,0.00027257542648776595
x,27,3.2e-08,0.00018692664552401805
x,28,3.2e-08,9.693906924391193e-05
x,29,3.2e-08,7.324709469552848e-05
x,30,3.2e-08,0.00011504736890380915
x,31,3.2e-08,0.00016468563337901997
x,32,3.2e-08,0.000269742623363281
x,33,3.2e-08,0.00012499458222226326
x,34,3.2e-08,0.0001245758705951733
x,35,3.2e-08,0.00013596886472884464
x,36,3.2e-08,0.00019051889244702295
x,37,3.2e-08,0.00018356920097418525
x,38,3.2e-08,0.00025902690946985537
x,39,3.2e-08,0.0001318320884597663
x,40,3.2e-08,0.0001281544941044438
x,41,3.2e-08,0.00016927757532869697
x,42,3.2e-08,0.00023433073160507737
x,43,3.2e-08,0.00017533811426281615
x,44,3.2e-08,0.00020897258306009386
x,45,3.2e-08,0.0001946469701795882
x,46,3.2e-08,0.004164339290557219
x,47,3.2e-08,7.598243649897602e-05
x,48,3.2e-08,0.00011016265389284198
x,49,3.2e-08,0.00010813952382550713
x,50,3.2e-08,0.00019512787720948673
x,51,3.2e-08,0.0001724977838607301
x,52,3.2e-08,0.00032665698340887396
x,53,3.2e-08,0.0005229245437860457
x,54,3.2e-08,0.0002715541009884897
x,55,3.2e-08,0.0001644798081317479
x,56,3.2e-08,0.00014075155090851973
x,57,3.2e-08,0.004253191966433971
x,58,3.2e-08,0.00013266737077335085
x,59,3.2e-08,0.0003608783356055081
x,60,3.2e-08,0.00026654229965237375
x,61,3.2e-08,0.00010615486465478066
x,62,3.2e-08,0.019261327248711473
x,63,3.2e-08,0.0005551009301256889
x,64,3.2e-08,0.00019223693768630838
x,65,3.2e-08,0.00015613244634407245
x,66,3.2e-08,9.199013252743222e-05
x,67,3.2e-08,0.00017841635263901636
x,68,3.2e-08,0.00013825938561708333
x,69,3.2e-08,0.00011899926487696885
x,70,3.2e-08,0.0001728547354255179
x,71,3.2e-08,0.00011861396902166515
x,72,3.2e-08,0.00010352805183333094
x,73,3.2e-08,7.801915495099202e-05
x,74,3.2e-08,0.00023105185347839562
x,75,3.2e-08,0.0001166785110504155
x,76,3.2e-08,0.00024007152537391471
x,77,3.2e-08,0.0001335319066721975
x,78,3.2e-08,0.0001580740999956268
x,79,3.2e-08,0.00015356316996149923
x,80,3.2e-08,0.0001096805229587326
x,81,3.2e-08,0.0001739849653391801
x,82,3.2e-08,0.00048432935577460973
x,83,3.2e-08,0.00037251970047956484
x,84,3.2e-08,0.00027905281514982
x,85,3.2e-08,0.00018053995507805125
x,86,3.2e-08,0.00029143455225638963
x,87,3.2e-08,0.0003254594731630363
x,88,3.2e-08,0.00033731426929576756
x,89,3.2e-08,0.0001635736396290732
x,90,3.2e-08,0.00012131630436021999
x,91,3.2e-08,0.0001261145045804531
x,92,3.2e-08,0.00028344074232950736
x,93,3.2e-08,0.0005777468838222394
x,94,3.2e-08,0.00016042283392562426
x,95,3.2e-08,0.0001694633571913127
x,96,3.2e-08,0.0004888143789546983
x,97,3.2e-08,0.00029883714897820183
x,98,3.2e-08,0.00023071337762413125
x,99,3.2e-08,8.608205157307348e-05
x,100,3.2e-08,0.00018228192875855548
x,101,3.2e-08,0.0002285138423394441
x,102,3.2e-08,0.00016483521289006062
x,103,3.2e-08,0.00012075279659660132
x,104,3.2e-08,0.0001631994073325949
x,105,3.2e-08,0.0002232033621489414
x,106,3.2e-08,0.00018257395727350718
x,107,3.2e-08,0.0001868432246661795
x,108,3.2e-08,0.0001107607702712465
x,109,3.2e-08,0.00019446130848193148
x,110,3.2e-08,0.0002662489243959791
x,111,3.2e-08,0.00010880442120877536
x,112,3.2e-08,0.0001588341911267923
x,113,3.2e-08,0.00013065547868035496
x,114,3.2e-08,0.0001930134613860959
x,115,3.2e-08,0.0001961115386743617
x,116,3.2e-08,0.0003180571297144404
x,117,3.2e-08,0.0002979925439063977
x,118,3.2e-08,0.0003265106869909735
x,119,3.2e-08,0.00018622423309863016
x,120,3.2e-08,0.0001914218121735107
x,121,3.2e-08,0.00026510702793641733
x,122,3.2e-08,0.00016680377547781606
x,123,3.2e-08,0.00015801817181718
x,124,3.2e-08,0.00025712394138551674
x,125,3.2e-08,0.0003431470412209032
x,126,3.2e-08,0.0001895953583488021
x,127,3.2e-08,0.00011111249777240633
x,128,3.2e-08,0.00035189597406242405
x,129,3.2e-08,0.00036367023692877566
x,130,3.2e-08,0.00013977356489374129
x,131,3.2e-08,0.00033609729228113695
x,132,3.2e-08,0.00015014261192823774
x,133,3.2e-08,0.00018290238679039204
x,134,3.2e-08,0.00019713800140684217
x,135,3.2e-08,0.00040972536508658976
x,136,3.2e-08,0.00011410762828851538
x,137,3.2e-08,0.00015100132784229175
x,138,3.2e-08,0.0001565410105080037
x,139,3.2e-08,0.00015368173397300997
x,140,3.2e-08,0.00015642271776092313
x,141,3.2e-08,0.00028223042686505574
x,142,3.2e-08,0.00023217759690897914
x,143,3.2e-08,0.000977479406728225
x,144,3.2e-08,0.00035497038236283516
x,145,3.2e-08,0.00018321316558846435
x,146,3.2e-08,0.0001224929704893818
x,147,3.2e-08,0.00015526703511191585
x,148,3.2e-08,0.00016480439774120215
x,149,3.2e-08,0.00015996407151957638
x,150,3.2e-08,0.0002591082516212321
x,151,3.2e-08,0.00014461270985481552
x,152,3.2e-08,0.00015012051783610153
x,153,3.2e-08,7.478074210476062e-05
x,154,3.2e-08,0.00025608303735280254
x,155,3.2e-08,0.0001153833479739656
